seqName,region_final,clade,source
EPI_ISL_476667|Victoria|HA|Europe|2019-12-31,Europe,V1A.3,GISAID
EPI_ISL_527285|Victoria|HA|Europe|2020-02-18,Europe,V1A.3,GISAID
EPI_ISL_426594|Victoria|HA|Europe|2020-02-06,Europe,V1A.3,GISAID
EPI_ISL_5134444|Victoria|HA|Europe|2021-07-26,Europe,V1A.3,GISAID
EPI_ISL_9627735|Victoria|HA|Europe|2021-12-15,Europe,V1A.3a.2,GISAID
EPI_ISL_5935484|Victoria|HA|Europe|2021-10-05,Europe,V1A.3a.2,GISAID
EPI_ISL_5134754|Victoria|HA|Europe|2021-01-30,Europe,V1A.3a.2,GISAID
EPI_ISL_8609240|Victoria|HA|Europe|2021-11-17,Europe,V1A.3a.2,GISAID
EPI_ISL_6915294|Victoria|HA|Europe|2021-09-09,Europe,V1A.3a.2,GISAID
EPI_ISL_13332417|Victoria|HA|Europe|2021-11-29,Europe,V1A.3a.2,GISAID
EPI_ISL_5134747|Victoria|HA|Europe|2021-01-29,Europe,V1A.3a.2,GISAID
EPI_ISL_5935087|Victoria|HA|Europe|2021-09-13,Europe,V1A.3a.2,GISAID
EPI_ISL_1519547|Victoria|HA|Europe|2021-01-19,Europe,V1A.3a.2,GISAID
EPI_ISL_3315852|Victoria|HA|Europe|2021-03-05,Europe,V1A.3a.2,GISAID
EPI_ISL_9533528|Victoria|HA|Europe|2021-12-15,Europe,V1A.3a.2,GISAID
EPI_ISL_9383722|Victoria|HA|Europe|2021-12-19,Europe,V1A.3a.2,GISAID
EPI_ISL_5135306|Victoria|HA|Europe|2021-08-30,Europe,V1A.3a.2,GISAID
EPI_ISL_12241653|Victoria|HA|Europe|2021-06-01,Europe,V1A.3a.2,GISAID
EPI_ISL_15837646|Victoria|HA|Europe|2022-11-10,Europe,V1A.3a.2,GISAID
EPI_ISL_17057009|Victoria|HA|Europe|2022-12-22,Europe,V1A.3a.2,GISAID
EPI_ISL_16390338|Victoria|HA|Europe|2022-12-22,Europe,V1A.3a.2,GISAID
EPI_ISL_16350716|Victoria|HA|Europe|2022-12-16,Europe,V1A.3a.2,GISAID
EPI_ISL_13542460|Victoria|HA|Europe|2022-04-28,Europe,V1A.3a.2,GISAID
EPI_ISL_17268756|Victoria|HA|Europe|2022-03-20,Europe,V1A.3a.2,GISAID
EPI_ISL_16809960|Victoria|HA|Europe|2022-12-08,Europe,V1A.3a.2,GISAID
EPI_ISL_17658488|Victoria|HA|Europe|2022-12-10,Europe,V1A.3a.2,GISAID
EPI_ISL_12943215|Victoria|HA|Europe|2022-04-12,Europe,V1A.3a.2,GISAID
EPI_ISL_16828716|Victoria|HA|Europe|2022-10-17,Europe,V1A.3a.2,GISAID
EPI_ISL_13817431|Victoria|HA|Europe|2022-02-27,Europe,V1A.3a.2,GISAID
EPI_ISL_16683491|Victoria|HA|Europe|2022-11-28,Europe,V1A.3a.2,GISAID
EPI_ISL_16886938|Victoria|HA|Europe|2022-12-12,Europe,V1A.3a.2,GISAID
EPI_ISL_11112239|Victoria|HA|Europe|2022-02-11,Europe,V1A.3a.2,GISAID
EPI_ISL_16700024|Victoria|HA|Europe|2022-10-30,Europe,V1A.3a.2,GISAID
EPI_ISL_93307|Victoria|HA|Japan/Korea|2011-02-03,Japan/Korea,V1A,GISAID
EPI_ISL_95286|Victoria|HA|Japan/Korea|2011-05-03,Japan/Korea,V1A,GISAID
EPI_ISL_99720|Victoria|HA|Japan/Korea|2011-04-04,Japan/Korea,V1A,GISAID
EPI_ISL_93299|Victoria|HA|Japan/Korea|2011-02-07,Japan/Korea,V1A,GISAID
MF441022|BV|HA|Japan/Korea|2011-12-01,Japan/Korea,V1A,GenBank
EPI_ISL_96825|Victoria|HA|Japan/Korea|2011-04-23,Japan/Korea,V1A,GISAID
EPI_ISL_94369|Victoria|HA|Japan/Korea|2011-05-09,Japan/Korea,V1A,GISAID
EPI_ISL_93301|Victoria|HA|Japan/Korea|2011-02-18,Japan/Korea,V1A,GISAID
EPI_ISL_93308|Victoria|HA|Japan/Korea|2011-03-06,Japan/Korea,V1A,GISAID
EPI_ISL_101365|Victoria|HA|Japan/Korea|2011-11-21,Japan/Korea,V1A,GISAID
EPI_ISL_95290|Victoria|HA|Japan/Korea|2011-05-21,Japan/Korea,V1A,GISAID
EPI_ISL_95272|Victoria|HA|Japan/Korea|2011-04-09,Japan/Korea,V1A,GISAID
EPI_ISL_122329|Victoria|HA|Japan/Korea|2012-04-13,Japan/Korea,V1A,GISAID
EPI_ISL_121887|Victoria|HA|Japan/Korea|2012-01-16,Japan/Korea,V1A,GISAID
EPI_ISL_106368|Victoria|HA|Japan/Korea|2012-01-17,Japan/Korea,V1A,GISAID
EPI_ISL_128339|Victoria|HA|Japan/Korea|2012-03-28,Japan/Korea,V1A,GISAID
EPI_ISL_117337|Victoria|HA|Japan/Korea|2012-02-17,Japan/Korea,V1A,GISAID
EPI_ISL_122194|Victoria|HA|Japan/Korea|2012-03-23,Japan/Korea,V1A,GISAID
EPI_ISL_133556|Victoria|HA|Japan/Korea|2012-11-14,Japan/Korea,V1A,GISAID
EPI_ISL_122195|Victoria|HA|Japan/Korea|2012-05-01,Japan/Korea,V1A,GISAID
EPI_ISL_122196|Victoria|HA|Japan/Korea|2012-04-18,Japan/Korea,V1A,GISAID
EPI_ISL_122333|Victoria|HA|Japan/Korea|2012-03-06,Japan/Korea,V1A,GISAID
EPI_ISL_123238|Victoria|HA|Japan/Korea|2012-03-15,Japan/Korea,V1A,GISAID
EPI_ISL_128344|Victoria|HA|Japan/Korea|2012-05-25,Japan/Korea,V1A,GISAID
EPI_ISL_122193|Victoria|HA|Japan/Korea|2012-04-06,Japan/Korea,V1A,GISAID
EPI_ISL_106376|Victoria|HA|Japan/Korea|2012-01-14,Japan/Korea,V1A,GISAID
EPI_ISL_106371|Victoria|HA|Japan/Korea|2012-01-30,Japan/Korea,V1A,GISAID
EPI_ISL_155585|Victoria|HA|Japan/Korea|2013-11-26,Japan/Korea,V1A,GISAID
EPI_ISL_157839|Victoria|HA|Japan/Korea|2013-12-09,Japan/Korea,V1A,GISAID
EPI_ISL_145278|Victoria|HA|Japan/Korea|2013-04-24,Japan/Korea,V1A,GISAID
EPI_ISL_145003|Victoria|HA|Japan/Korea|2013-05-13,Japan/Korea,V1A,GISAID
EPI_ISL_150315|Victoria|HA|Japan/Korea|2013-01-21,Japan/Korea,V1A,GISAID
EPI_ISL_137261|Victoria|HA|Japan/Korea|2013-01-22,Japan/Korea,V1A,GISAID
EPI_ISL_140306|Victoria|HA|Japan/Korea|2013-02-01,Japan/Korea,V1A,GISAID
EPI_ISL_151053|Victoria|HA|Japan/Korea|2013-01-22,Japan/Korea,V1A,GISAID
EPI_ISL_155590|Victoria|HA|Japan/Korea|2013-12-11,Japan/Korea,V1A,GISAID
EPI_ISL_156818|Victoria|HA|Japan/Korea|2013-12-25,Japan/Korea,V1A,GISAID
EPI_ISL_140312|Victoria|HA|Japan/Korea|2013-01-28,Japan/Korea,V1A,GISAID
EPI_ISL_155589|Victoria|HA|Japan/Korea|2013-12-13,Japan/Korea,V1A,GISAID
EPI_ISL_153875|Victoria|HA|Japan/Korea|2013-11-26,Japan/Korea,V1A,GISAID
EPI_ISL_144984|Victoria|HA|Japan/Korea|2013-01-22,Japan/Korea,V1A,GISAID
EPI_ISL_150321|Victoria|HA|Japan/Korea|2013-03-02,Japan/Korea,V1A,GISAID
EPI_ISL_159367|Victoria|HA|Japan/Korea|2014-01-14,Japan/Korea,V1A,GISAID
EPI_ISL_164317|Victoria|HA|Japan/Korea|2014-01-29,Japan/Korea,V1A,GISAID
EPI_ISL_159379|Victoria|HA|Japan/Korea|2014-01-27,Japan/Korea,V1A,GISAID
LC033345|BV|HA|Japan/Korea|2014-01-29,Japan/Korea,V1A,GenBank
LC033353|BV|HA|Japan/Korea|2014-02-17,Japan/Korea,V1A,GenBank
CY187755|BV|HA|Japan/Korea|2014-02-21,Japan/Korea,V1A,GenBank
EPI_ISL_159373|Victoria|HA|Japan/Korea|2014-01-07,Japan/Korea,V1A,GISAID
EPI_ISL_166911|Victoria|HA|Japan/Korea|2014-06-10,Japan/Korea,V1A,GISAID
EPI_ISL_159371|Victoria|HA|Japan/Korea|2014-01-05,Japan/Korea,V1A,GISAID
EPI_ISL_159376|Victoria|HA|Japan/Korea|2014-02-05,Japan/Korea,V1A,GISAID
EPI_ISL_162079|Victoria|HA|Japan/Korea|2014-03-18,Japan/Korea,V1A,GISAID
EPI_ISL_173952|Victoria|HA|Japan/Korea|2014-02-26,Japan/Korea,V1A,GISAID
EPI_ISL_159368|Victoria|HA|Japan/Korea|2014-01-22,Japan/Korea,V1A,GISAID
EPI_ISL_173143|Victoria|HA|Japan/Korea|2014-02-04,Japan/Korea,V1A,GISAID
EPI_ISL_163182|Victoria|HA|Japan/Korea|2014-01-14,Japan/Korea,V1A,GISAID
EPI_ISL_306971|Victoria|HA|Japan/Korea|2015-03-02,Japan/Korea,V1A,GISAID
EPI_ISL_306970|Victoria|HA|Japan/Korea|2015-03-13,Japan/Korea,V1A,GISAID
EPI_ISL_177026|Victoria|HA|Japan/Korea|2015-02-16,Japan/Korea,V1A,GISAID
EPI_ISL_224425|Victoria|HA|Japan/Korea|2015-10-22,Japan/Korea,V1A,GISAID
EPI_ISL_306967|Victoria|HA|Japan/Korea|2015-03-04,Japan/Korea,V1A,GISAID
EPI_ISL_177028|Victoria|HA|Japan/Korea|2015-03-05,Japan/Korea,V1A,GISAID
EPI_ISL_192526|Victoria|HA|Japan/Korea|2015-04-10,Japan/Korea,V1A,GISAID
EPI_ISL_212547|Victoria|HA|Japan/Korea|2015-12-07,Japan/Korea,V1A,GISAID
EPI_ISL_192527|Victoria|HA|Japan/Korea|2015-04-16,Japan/Korea,V1A,GISAID
EPI_ISL_177030|Victoria|HA|Japan/Korea|2015-02-07,Japan/Korea,V1A,GISAID
EPI_ISL_211795|Victoria|HA|Japan/Korea|2015-12-01,Japan/Korea,V1A,GISAID
EPI_ISL_187487|Victoria|HA|Japan/Korea|2015-02-23,Japan/Korea,V1A,GISAID
EPI_ISL_187492|Victoria|HA|Japan/Korea|2015-03-09,Japan/Korea,V1A,GISAID
EPI_ISL_194925|Victoria|HA|Japan/Korea|2015-06-29,Japan/Korea,V1A,GISAID
EPI_ISL_212870|Victoria|HA|Japan/Korea|2015-12-21,Japan/Korea,V1A,GISAID
EPI_ISL_217903|Victoria|HA|Japan/Korea|2016-01-25,Japan/Korea,V1A,GISAID
EPI_ISL_283987|Victoria|HA|Japan/Korea|2016-02-22,Japan/Korea,V1A,GISAID
EPI_ISL_235051|Victoria|HA|Japan/Korea|2016-05-13,Japan/Korea,V1A,GISAID
EPI_ISL_231977|Victoria|HA|Japan/Korea|2016-03-29,Japan/Korea,V1A,GISAID
CY208481|BV|HA|Japan/Korea|2016-02-23,Japan/Korea,V1A,GenBank
EPI_ISL_224428|Victoria|HA|Japan/Korea|2016-01-17,Japan/Korea,V1A,GISAID
EPI_ISL_221770|Victoria|HA|Japan/Korea|2016-03-16,Japan/Korea,V1A,GISAID
CY208219|BV|HA|Japan/Korea|2016-02-07,Japan/Korea,V1A,GenBank
EPI_ISL_283980|Victoria|HA|Japan/Korea|2016-02-29,Japan/Korea,V1A,GISAID
EPI_ISL_217882|Victoria|HA|Japan/Korea|2016-01-20,Japan/Korea,V1A,GISAID
EPI_ISL_265150|Victoria|HA|Japan/Korea|2016-10-18,Japan/Korea,V1A,GISAID
EPI_ISL_216822|Victoria|HA|Japan/Korea|2016-03-02,Japan/Korea,V1A,GISAID
EPI_ISL_283997|Victoria|HA|Japan/Korea|2016-01-27,Japan/Korea,V1A,GISAID
EPI_ISL_212553|Victoria|HA|Japan/Korea|2016-01-12,Japan/Korea,V1A,GISAID
EPI_ISL_216821|Victoria|HA|Japan/Korea|2016-02-23,Japan/Korea,V1A,GISAID
EPI_ISL_302261|Victoria|HA|Japan/Korea|2017-12-22,Japan/Korea,V1A,GISAID
EPI_ISL_279046|Victoria|HA|Japan/Korea|2017-02-06,Japan/Korea,V1A,GISAID
EPI_ISL_265159|Victoria|HA|Japan/Korea|2017-04-01,Japan/Korea,V1A,GISAID
EPI_ISL_276793|Victoria|HA|Japan/Korea|2017-03-14,Japan/Korea,V1A,GISAID
EPI_ISL_259050|Victoria|HA|Japan/Korea|2017-01-18,Japan/Korea,V1A,GISAID
EPI_ISL_259054|Victoria|HA|Japan/Korea|2017-01-27,Japan/Korea,V1A,GISAID
EPI_ISL_267603|Victoria|HA|Japan/Korea|2017-03-25,Japan/Korea,V1A,GISAID
EPI_ISL_267607|Victoria|HA|Japan/Korea|2017-03-03,Japan/Korea,V1A,GISAID
EPI_ISL_267601|Victoria|HA|Japan/Korea|2017-03-27,Japan/Korea,V1A,GISAID
EPI_ISL_265149|Victoria|HA|Japan/Korea|2017-01-28,Japan/Korea,V1A,GISAID
EPI_ISL_267602|Victoria|HA|Japan/Korea|2017-03-31,Japan/Korea,V1A,GISAID
EPI_ISL_259051|Victoria|HA|Japan/Korea|2017-01-21,Japan/Korea,V1A,GISAID
EPI_ISL_277457|Victoria|HA|Japan/Korea|2017-05-02,Japan/Korea,V1A,GISAID
EPI_ISL_265161|Victoria|HA|Japan/Korea|2017-03-13,Japan/Korea,V1A,GISAID
EPI_ISL_302256|Victoria|HA|Japan/Korea|2017-12-18,Japan/Korea,V1A,GISAID
EPI_ISL_312707|Victoria|HA|Japan/Korea|2018-02-22,Japan/Korea,V1A.1,GISAID
EPI_ISL_312699|Victoria|HA|Japan/Korea|2018-01-06,Japan/Korea,V1A,GISAID
EPI_ISL_305411|Victoria|HA|Japan/Korea|2018-02-13,Japan/Korea,V1A,GISAID
EPI_ISL_305334|Victoria|HA|Japan/Korea|2018-01-17,Japan/Korea,V1A,GISAID
EPI_ISL_312704|Victoria|HA|Japan/Korea|2018-01-22,Japan/Korea,V1A,GISAID
EPI_ISL_305338|Victoria|HA|Japan/Korea|2018-01-30,Japan/Korea,V1A,GISAID
EPI_ISL_352910|Victoria|HA|Japan/Korea|2018-12-25,Japan/Korea,V1A.1,GISAID
EPI_ISL_352906|Victoria|HA|Japan/Korea|2018-12-23,Japan/Korea,V1A,GISAID
EPI_ISL_305408|Victoria|HA|Japan/Korea|2018-01-20,Japan/Korea,V1A,GISAID
EPI_ISL_302262|Victoria|HA|Japan/Korea|2018-01-07,Japan/Korea,V1A,GISAID
EPI_ISL_312701|Victoria|HA|Japan/Korea|2018-01-09,Japan/Korea,V1A,GISAID
EPI_ISL_338805|Victoria|HA|Japan/Korea|2018-09-20,Japan/Korea,V1A.1,GISAID
EPI_ISL_352909|Victoria|HA|Japan/Korea|2018-12-25,Japan/Korea,V1A.1,GISAID
EPI_ISL_312693|Victoria|HA|Japan/Korea|2018-02-20,Japan/Korea,V1A,GISAID
EPI_ISL_338814|Victoria|HA|Japan/Korea|2018-12-05,Japan/Korea,V1A,GISAID
EPI_ISL_414395|Victoria|HA|Japan/Korea|2019-12-03,Japan/Korea,V1A.3,GISAID
EPI_ISL_403179|Victoria|HA|Japan/Korea|2019-10-15,Japan/Korea,V1A.3,GISAID
EPI_ISL_394180|Victoria|HA|Japan/Korea|2019-07-23,Japan/Korea,V1A.3,GISAID
MT637888|BV|HA|Japan/Korea|2019-05-07,Japan/Korea,V1A.3,GenBank
EPI_ISL_391010|Victoria|HA|Japan/Korea|2019-02-21,Japan/Korea,V1A.3,GISAID
EPI_ISL_381706|Victoria|HA|Japan/Korea|2019-06-03,Japan/Korea,V1A.3,GISAID
EPI_ISL_403177|Victoria|HA|Japan/Korea|2019-10-04,Japan/Korea,V1A.3,GISAID
EPI_ISL_364639|Victoria|HA|Japan/Korea|2019-03-20,Japan/Korea,V1A.3,GISAID
EPI_ISL_408560|Victoria|HA|Japan/Korea|2019-12-16,Japan/Korea,V1A.3,GISAID
EPI_ISL_403171|Victoria|HA|Japan/Korea|2019-09-17,Japan/Korea,V1A.3,GISAID
MN154159|BV|HA|Japan/Korea|2019-04-21,Japan/Korea,V1A.3,GenBank
EPI_ISL_356437|Victoria|HA|Japan/Korea|2019-03-30,Japan/Korea,V1A.3,GISAID
EPI_ISL_369058|Victoria|HA|Japan/Korea|2019-04-17,Japan/Korea,V1A.3,GISAID
EPI_ISL_403163|Victoria|HA|Japan/Korea|2019-10-31,Japan/Korea,V1A.3,GISAID
EPI_ISL_405497|Victoria|HA|Japan/Korea|2019-12-05,Japan/Korea,V1A.3,GISAID
EPI_ISL_500490|Victoria|HA|Japan/Korea|2020-02-25,Japan/Korea,V1A.3,GISAID
EPI_ISL_594246|Victoria|HA|Japan/Korea|2020-01-08,Japan/Korea,V1A.3,GISAID
EPI_ISL_428439|Victoria|HA|Japan/Korea|2020-03-02,Japan/Korea,V1A.3,GISAID
EPI_ISL_454734|Victoria|HA|Japan/Korea|2020-01-11,Japan/Korea,V1A.3,GISAID
EPI_ISL_415065|Victoria|HA|Japan/Korea|2020-01-09,Japan/Korea,V1A.3,GISAID
EPI_ISL_672618|Victoria|HA|Japan/Korea|2020-02-16,Japan/Korea,V1A.3,GISAID
EPI_ISL_498207|Victoria|HA|Japan/Korea|2020-01-06,Japan/Korea,V1A.3,GISAID
EPI_ISL_672612|Victoria|HA|Japan/Korea|2020-03-05,Japan/Korea,V1A.3,GISAID
EPI_ISL_454741|Victoria|HA|Japan/Korea|2020-01-26,Japan/Korea,V1A.3,GISAID
EPI_ISL_414410|Victoria|HA|Japan/Korea|2020-01-11,Japan/Korea,V1A.3,GISAID
EPI_ISL_672615|Victoria|HA|Japan/Korea|2020-01-19,Japan/Korea,V1A.3,GISAID
EPI_ISL_415059|Victoria|HA|Japan/Korea|2020-01-19,Japan/Korea,V1A.3,GISAID
EPI_ISL_454737|Victoria|HA|Japan/Korea|2020-01-15,Japan/Korea,V1A.3,GISAID
EPI_ISL_415062|Victoria|HA|Japan/Korea|2020-01-07,Japan/Korea,V1A.3,GISAID
EPI_ISL_428104|Victoria|HA|Japan/Korea|2020-01-27,Japan/Korea,V1A.3,GISAID
EPI_ISL_17244634|Victoria|HA|Japan/Korea|2022-09-18,Japan/Korea,V1A.3a.2,GISAID
EPI_ISL_94647|Victoria|HA|NorthChina|2011-05-03,North China,V1A,GISAID
KR107200|BV|HA|NorthChina|2011-04-06,North China,V1A,GenBank
KR107199|BV|HA|NorthChina|2011-03-31,North China,V1A,GenBank
KT424141|BV|HA|NorthChina|2012-02-07,North China,V1B,GenBank
KT424148|BV|HA|NorthChina|2012-01-12,North China,V1B,GenBank
KT424142|BV|HA|NorthChina|2012-01-04,North China,V1B,GenBank
EPI_ISL_117040|Victoria|HA|NorthChina|2012-01-17,North China,V1B,GISAID
EPI_ISL_126312|Victoria|HA|NorthChina|2012-03-07,North China,V1A,GISAID
EPI_ISL_128383|Victoria|HA|NorthChina|2012-04-03,North China,V1A,GISAID
EPI_ISL_126325|Victoria|HA|NorthChina|2012-03-18,North China,V1A,GISAID
EPI_ISL_131199|Victoria|HA|NorthChina|2012-04-17,North China,V1A,GISAID
KT424140|BV|HA|NorthChina|2012-01-11,North China,V1A,GenBank
EPI_ISL_126311|Victoria|HA|NorthChina|2012-03-07,North China,V1A,GISAID
EPI_ISL_126273|Victoria|HA|NorthChina|2012-02-08,North China,V1A,GISAID
EPI_ISL_126314|Victoria|HA|NorthChina|2012-03-08,North China,V1B,GISAID
EPI_ISL_117041|Victoria|HA|NorthChina|2012-01-30,North China,V1A,GISAID
KR150981|BV|HA|NorthChina|2013-03-15,North China,V1B,GenBank
EPI_ISL_169696|Victoria|HA|NorthChina|2014-08-12,North China,V1A,GISAID
EPI_ISL_171901|Victoria|HA|NorthChina|2014-11-26,North China,V1A,GISAID
EPI_ISL_212689|Victoria|HA|NorthChina|2015-12-30,North China,V1A,GISAID
EPI_ISL_207762|Victoria|HA|NorthChina|2015-11-24,North China,V1A,GISAID
EPI_ISL_212686|Victoria|HA|NorthChina|2015-12-22,North China,V1A,GISAID
EPI_ISL_212688|Victoria|HA|NorthChina|2015-12-20,North China,V1A,GISAID
EPI_ISL_212681|Victoria|HA|NorthChina|2015-12-22,North China,V1A,GISAID
EPI_ISL_212683|Victoria|HA|NorthChina|2015-12-23,North China,V1A,GISAID
EPI_ISL_212680|Victoria|HA|NorthChina|2015-12-16,North China,V1A,GISAID
EPI_ISL_207761|Victoria|HA|NorthChina|2015-12-04,North China,V1A,GISAID
EPI_ISL_212613|Victoria|HA|NorthChina|2015-12-29,North China,V1A,GISAID
EPI_ISL_212581|Victoria|HA|NorthChina|2015-12-28,North China,V1A,GISAID
EPI_ISL_223421|Victoria|HA|NorthChina|2016-02-15,North China,V1A,GISAID
EPI_ISL_223444|Victoria|HA|NorthChina|2016-03-14,North China,V1A,GISAID
EPI_ISL_223386|Victoria|HA|NorthChina|2016-02-11,North China,V1A,GISAID
EPI_ISL_253298|Victoria|HA|NorthChina|2016-12-14,North China,V1A,GISAID
EPI_ISL_223443|Victoria|HA|NorthChina|2016-03-14,North China,V1A,GISAID
EPI_ISL_242457|Victoria|HA|NorthChina|2016-11-22,North China,V1A,GISAID
EPI_ISL_223462|Victoria|HA|NorthChina|2016-02-02,North China,V1A,GISAID
EPI_ISL_223366|Victoria|HA|NorthChina|2016-02-17,North China,V1A,GISAID
EPI_ISL_223387|Victoria|HA|NorthChina|2016-02-17,North China,V1A,GISAID
EPI_ISL_223480|Victoria|HA|NorthChina|2016-01-25,North China,V1A,GISAID
EPI_ISL_242538|Victoria|HA|NorthChina|2016-05-10,North China,V1A,GISAID
EPI_ISL_212614|Victoria|HA|NorthChina|2016-01-04,North China,V1A,GISAID
EPI_ISL_223433|Victoria|HA|NorthChina|2016-03-23,North China,V1A,GISAID
EPI_ISL_242467|Victoria|HA|NorthChina|2016-11-24,North China,V1A,GISAID
EPI_ISL_223365|Victoria|HA|NorthChina|2016-02-24,North China,V1A,GISAID
EPI_ISL_253324|Victoria|HA|NorthChina|2017-01-05,North China,V1A,GISAID
EPI_ISL_334882|Victoria|HA|NorthChina|2017-10-26,North China,V1A,GISAID
EPI_ISL_270710|Victoria|HA|NorthChina|2017-03-01,North China,V1A,GISAID
EPI_ISL_288706|Victoria|HA|NorthChina|2017-10-01,North China,V1A,GISAID
EPI_ISL_270739|Victoria|HA|NorthChina|2017-01-03,North China,V1A,GISAID
EPI_ISL_292777|Victoria|HA|NorthChina|2017-11-16,North China,V1A,GISAID
EPI_ISL_292778|Victoria|HA|NorthChina|2017-11-30,North China,V1A,GISAID
EPI_ISL_334881|Victoria|HA|NorthChina|2017-11-21,North China,V1A,GISAID
EPI_ISL_288714|Victoria|HA|NorthChina|2017-11-08,North China,V1A,GISAID
EPI_ISL_292783|Victoria|HA|NorthChina|2017-11-29,North China,V1A,GISAID
EPI_ISL_335134|Victoria|HA|NorthChina|2018-01-22,North China,V1A,GISAID
EPI_ISL_335108|Victoria|HA|NorthChina|2018-03-16,North China,V1A,GISAID
MH748675|BV|HA|NorthChina|2018-01-22,North China,V1A,GenBank
EPI_ISL_335003|Victoria|HA|NorthChina|2018-05-03,North China,V1A,GISAID
EPI_ISL_334622|Victoria|HA|NorthChina|2018-01-15,North China,V1A,GISAID
EPI_ISL_330061|Victoria|HA|NorthChina|2018-04-24,North China,V1A,GISAID
EPI_ISL_336840|Victoria|HA|NorthChina|2018-11-29,North China,V1A.2,GISAID
EPI_ISL_335113|Victoria|HA|NorthChina|2018-03-20,North China,V1A,GISAID
EPI_ISL_344406|Victoria|HA|NorthChina|2018-12-18,North China,V1A,GISAID
EPI_ISL_335169|Victoria|HA|NorthChina|2018-01-16,North China,V1A,GISAID
EPI_ISL_335178|Victoria|HA|NorthChina|2018-01-17,North China,V1A,GISAID
EPI_ISL_334494|Victoria|HA|NorthChina|2018-12-10,North China,V1A.1,GISAID
EPI_ISL_344405|Victoria|HA|NorthChina|2018-12-18,North China,V1A,GISAID
EPI_ISL_335004|Victoria|HA|NorthChina|2018-04-24,North China,V1A,GISAID
EPI_ISL_336852|Victoria|HA|NorthChina|2018-11-28,North China,V1A,GISAID
EPI_ISL_367153|Victoria|HA|NorthChina|2019-03-11,North China,V1A.3,GISAID
EPI_ISL_367132|Victoria|HA|NorthChina|2019-03-05,North China,V1A,GISAID
EPI_ISL_402136|Victoria|HA|NorthChina|2019-11-05,North China,V1A.3,GISAID
EPI_ISL_367177|Victoria|HA|NorthChina|2019-02-03,North China,V1A,GISAID
EPI_ISL_367074|Victoria|HA|NorthChina|2019-03-26,North China,V1A,GISAID
EPI_ISL_367406|Victoria|HA|NorthChina|2019-04-01,North China,V1A,GISAID
EPI_ISL_402233|Victoria|HA|NorthChina|2019-10-30,North China,V1A.3,GISAID
EPI_ISL_344389|Victoria|HA|NorthChina|2019-01-14,North China,V1A,GISAID
EPI_ISL_367069|Victoria|HA|NorthChina|2019-04-01,North China,V1A.3,GISAID
EPI_ISL_367171|Victoria|HA|NorthChina|2019-02-20,North China,V1A,GISAID
EPI_ISL_410565|Victoria|HA|NorthChina|2019-12-23,North China,V1A.3,GISAID
EPI_ISL_344383|Victoria|HA|NorthChina|2019-01-14,North China,V1A,GISAID
MN559750|BV|HA|NorthChina|2019-04-10,North China,V1A.3,GenBank
EPI_ISL_367416|Victoria|HA|NorthChina|2019-04-15,North China,V1A.3,GISAID
EPI_ISL_367340|Victoria|HA|NorthChina|2019-05-28,North China,V1A.3,GISAID
EPI_ISL_485538|Victoria|HA|NorthChina|2020-01-15,North China,V1A.3,GISAID
EPI_ISL_485436|Victoria|HA|NorthChina|2020-01-14,North China,V1A.3a.1,GISAID
EPI_ISL_768551|Victoria|HA|NorthChina|2020-10-19,North China,V1A.3,GISAID
EPI_ISL_485406|Victoria|HA|NorthChina|2020-03-03,North China,V1A.3a.1,GISAID
EPI_ISL_485441|Victoria|HA|NorthChina|2020-03-16,North China,V1A,GISAID
EPI_ISL_979823|Victoria|HA|NorthChina|2020-12-07,North China,V1A.3a.1,GISAID
EPI_ISL_410583|Victoria|HA|NorthChina|2020-01-07,North China,V1A.3,GISAID
EPI_ISL_410581|Victoria|HA|NorthChina|2020-01-01,North China,V1A.3,GISAID
EPI_ISL_2696119|Victoria|HA|NorthChina|2020-11-10,North China,V1A.3,GISAID
EPI_ISL_410585|Victoria|HA|NorthChina|2020-01-02,North China,V1A.3,GISAID
EPI_ISL_485426|Victoria|HA|NorthChina|2020-02-18,North China,V1A.3,GISAID
EPI_ISL_485539|Victoria|HA|NorthChina|2020-01-06,North China,V1A.3,GISAID
EPI_ISL_485549|Victoria|HA|NorthChina|2020-01-06,North China,V1A.3,GISAID
EPI_ISL_410587|Victoria|HA|NorthChina|2020-01-08,North China,V1A.3,GISAID
EPI_ISL_485548|Victoria|HA|NorthChina|2020-01-07,North China,V1A.3,GISAID
EPI_ISL_3722731|Victoria|HA|NorthChina|2021-03-17,North China,V1A.3a.2,GISAID
EPI_ISL_2695967|Victoria|HA|NorthChina|2021-04-19,North China,V1A.3a.2,GISAID
EPI_ISL_3722758|Victoria|HA|NorthChina|2021-05-25,North China,V1A.3a.2,GISAID
EPI_ISL_4169572|Victoria|HA|NorthChina|2021-07-07,North China,V1A.3a.1,GISAID
EPI_ISL_2695954|Victoria|HA|NorthChina|2021-03-21,North China,V1A.3a.1,GISAID
EPI_ISL_9849551|Victoria|HA|NorthChina|2021-12-14,North China,V1A.3a.1,GISAID
EPI_ISL_14033621|Victoria|HA|NorthChina|2021-12-21,North China,V1A.3a.2,GISAID
EPI_ISL_11484777|Victoria|HA|NorthChina|2021-01-26,North China,V1A.3a.1,GISAID
EPI_ISL_3722729|Victoria|HA|NorthChina|2021-03-15,North China,V1A.3a.2,GISAID
